DEPTH,AC,CAL,CNL,DEN,DEN_QYZ,DEN_QYZ_S,GR,GR_QYZ,GR_QYZ_S,ILD,ILM,LL8,RLLD,RLLD_QYZ,RLLD_QYZ_S,RLLS,RPL,SP,SP_S,LAYER,FACIES
1087.85,83.262,9.999,22.264,1.984,1.984,2.427,100.723,100.723,111.446,4.802,4.627,5.239,4.747,4.747,3.827,4.076,19.131,74.579,80.977,P11b,J
1087.9,83.127,10.118,22.161,1.962,1.962,2.402,100.518,100.518,111.308,4.802,4.627,5.197,4.798,4.798,3.858,4.076,18.785,74.559,80.957,P11b,J
1087.95,83.015,10.191,22.217,1.944,1.944,2.382,100.422,100.422,111.243,4.714,4.627,5.156,4.798,4.798,3.858,4.076,18.111,74.54,80.936,P12a,J
1088.0,83.015,10.166,22.397,1.927,1.927,2.362,100.326,100.326,111.179,4.627,4.627,5.114,4.798,4.798,3.858,4.076,17.872,74.521,80.915,P12a,J
1088.05,83.157,10.074,22.644,1.907,1.907,2.34,99.73,99.73,110.777,4.627,4.627,5.073,4.781,4.781,3.848,4.018,17.659,74.53,80.925,P12a,J
1088.1,83.367,9.985,22.927,1.896,1.896,2.327,99.135,99.135,110.374,4.627,4.627,5.031,4.764,4.764,3.837,3.965,17.463,74.539,80.935,P12a,J
1088.15,83.55,9.927,23.258,1.898,1.898,2.329,98.691,98.691,110.074,4.542,4.627,4.99,4.73,4.73,3.817,3.912,18.445,74.537,80.932,P12a,J
1088.2,83.692,9.864,23.647,1.907,1.907,2.34,98.399,98.399,109.877,4.542,4.542,4.948,4.679,4.679,3.786,3.859,19.484,74.522,80.916,P12a,J
1088.25,83.834,9.771,24.043,1.917,1.917,2.351,98.107,98.107,109.68,4.459,4.542,4.907,4.628,4.628,3.755,3.806,19.484,74.507,80.9,P12a,J
1088.3,84.004,9.68,24.343,1.923,1.923,2.358,98.098,98.098,109.674,4.459,4.459,4.865,4.586,4.586,3.73,3.753,19.131,74.661,81.067,P12a,J
1088.35,84.204,9.624,24.486,1.925,1.925,2.36,98.089,98.089,109.667,4.377,4.377,4.831,4.545,4.545,3.705,3.7,19.131,74.815,81.233,P12a,J
1088.4,84.444,9.576,24.532,1.918,1.918,2.352,98.223,98.223,109.758,4.377,4.377,4.78,4.48,4.48,3.665,3.647,19.844,74.9,81.325,P12a,J
1088.45,84.728,9.488,24.585,1.897,1.897,2.328,98.502,98.502,109.947,4.377,4.377,4.742,4.392,4.392,3.612,3.594,19.844,74.915,81.342,P12a,J
1088.5,85.031,9.384,24.672,1.871,1.871,2.299,98.781,98.781,110.135,4.377,4.296,4.742,4.304,4.304,3.559,3.541,19.484,74.931,81.359,P12a,J
1088.55,85.323,9.34,24.733,1.855,1.855,2.28,99.902,99.902,110.892,4.396,4.296,4.656,4.198,4.198,3.495,3.488,18.787,74.93,81.358,P12a,J
1088.6,85.598,9.371,24.725,1.854,1.854,2.279,101.023,101.023,111.649,4.416,4.217,4.656,4.092,4.092,3.431,3.435,18.111,74.929,81.356,P12a,J
1088.65,85.876,9.41,24.692,1.86,1.86,2.286,102.057,102.057,112.348,4.436,4.217,4.612,4.017,4.017,3.386,3.382,17.783,74.933,81.361,P12a,J
1088.7,86.171,9.402,24.696,1.865,1.865,2.292,103.006,103.006,112.989,4.459,4.296,4.571,3.974,3.974,3.359,3.329,17.461,74.942,81.371,P12a,J
1088.75,86.468,9.371,24.75,1.865,1.865,2.292,103.955,103.955,113.63,4.459,4.377,4.487,3.931,3.931,3.333,3.276,17.461,74.952,81.382,P12a,J
1088.8,86.743,9.355,24.812,1.866,1.866,2.293,104.958,104.958,114.307,4.459,4.459,4.406,3.931,3.931,3.333,3.224,17.145,74.8,81.217,P12a,J
1088.85,87.006,9.348,24.841,1.872,1.872,2.3,105.961,105.961,114.984,4.542,4.542,4.406,3.931,3.931,3.333,3.162,17.145,74.648,81.053,P12a,J
1088.9,87.311,9.333,24.843,1.883,1.883,2.312,106.712,106.712,115.492,4.542,4.542,4.406,3.99,3.99,3.369,3.22,17.145,74.565,80.963,P12a,J
1088.95,87.688,9.318,24.845,1.893,1.893,2.324,107.211,107.211,115.829,4.627,4.542,4.325,4.109,4.109,3.44,3.4,17.461,74.552,80.949,P12a,J
1089.0,88.098,9.317,24.843,1.901,1.901,2.333,107.71,107.71,116.166,4.627,4.627,4.325,4.227,4.227,3.512,3.526,17.783,74.539,80.935,P12a,J
1089.05,88.471,9.321,24.809,1.915,1.915,2.349,107.381,107.381,115.944,4.627,4.714,4.325,4.456,4.456,3.651,3.686,18.111,74.535,80.93,P12a,J
1089.1,88.794,9.316,24.746,1.936,1.936,2.373,107.052,107.052,115.721,4.714,4.802,4.325,4.685,4.685,3.79,3.887,18.445,74.53,80.925,P12a,J
1089.15,89.109,9.32,24.698,1.949,1.949,2.387,106.718,106.718,115.496,4.714,4.802,4.325,4.871,4.871,3.903,4.088,18.785,74.529,80.923,P12a,J
1089.2,89.439,9.354,24.697,1.945,1.945,2.383,106.379,106.379,115.267,4.747,4.836,4.392,5.015,5.015,3.99,4.289,19.484,74.53,80.925,P12a,J
1089.25,89.732,9.403,24.72,1.931,1.931,2.367,106.041,106.041,115.039,4.802,4.892,4.487,5.159,5.159,4.077,4.491,19.882,74.531,80.926,P12a,J
1089.3,89.924,9.434,24.72,1.923,1.923,2.358,105.671,105.671,114.789,4.802,4.984,5.055,5.355,5.355,4.196,4.692,20.58,74.525,80.92,P12a,J
1089.35,90.014,9.445,24.679,1.929,1.929,2.365,105.302,105.302,114.54,4.802,4.984,5.342,5.551,5.551,4.315,4.893,20.962,74.52,80.914,P12a,J
1089.4,90.08,9.452,24.617,1.94,1.94,2.377,105.614,105.614,114.751,4.802,4.984,5.702,5.712,5.712,4.412,5.159,20.962,74.544,80.94,P12a,J
1089.45,90.191,9.444,24.558,1.952,1.952,2.391,106.609,106.609,115.423,4.802,4.984,5.808,5.839,5.839,4.489,5.052,20.468,74.597,80.997,P12a,J
1089.5,90.342,9.387,24.507,1.964,1.964,2.404,107.604,107.604,116.095,4.802,4.984,5.702,5.965,5.965,4.565,4.893,19.484,74.65,81.055,P12a,J
1089.55,90.486,9.295,24.434,1.975,1.975,2.417,109.021,109.021,117.052,4.802,4.892,5.598,5.919,5.919,4.537,4.733,19.484,74.765,81.18,P12a,J
1089.6,90.597,9.243,24.312,1.977,1.977,2.419,110.438,110.438,118.009,4.748,4.892,5.498,5.873,5.873,4.51,4.574,19.131,74.88,81.304,P12a,J
1089.65,90.686,9.278,24.17,1.969,1.969,2.41,111.978,111.978,119.049,4.627,4.892,5.297,5.751,5.751,4.436,4.415,19.131,74.988,81.421,P12a,J
1089.7,90.769,9.364,24.099,1.954,1.954,2.393,113.64,113.64,120.172,4.377,4.714,4.831,5.552,5.552,4.315,4.256,18.927,75.089,81.53,P12a,J
1089.75,90.861,9.442,24.152,1.94,1.94,2.377,115.303,115.303,121.295,4.217,4.714,4.656,5.354,5.354,4.195,4.097,18.445,75.189,81.638,P12a,J
1089.8,90.979,9.503,24.288,1.925,1.925,2.36,116.975,116.975,122.425,4.217,4.69,4.583,5.156,5.156,4.075,3.937,17.785,75.333,81.794,P12a,J
1089.85,91.12,9.567,24.439,1.908,1.908,2.341,118.647,118.647,123.554,4.217,4.627,4.406,4.957,4.957,3.955,3.778,17.461,75.477,81.95,P12a,J
1089.9,91.255,9.624,24.597,1.894,1.894,2.325,119.973,119.973,124.45,4.238,4.627,4.283,4.763,4.763,3.837,3.619,16.834,75.593,82.076,P12a,J
1089.95,91.367,9.656,24.779,1.887,1.887,2.317,120.953,120.953,125.111,4.296,4.627,4.169,4.573,4.573,3.722,3.46,16.529,75.681,82.171,P12a,J
1090.0,91.468,9.677,24.931,1.886,1.886,2.316,121.933,121.933,125.773,4.296,4.585,4.169,4.383,4.383,3.607,3.22,16.529,75.769,82.266,P12a,J
1090.05,91.561,9.706,24.957,1.887,1.887,2.317,123.233,123.233,126.651,4.377,4.542,3.897,4.245,4.245,3.524,3.22,16.529,75.755,82.251,P12a,J
1090.1,91.609,9.734,24.847,1.883,1.883,2.312,124.534,124.534,127.53,4.377,4.542,3.802,4.108,4.108,3.441,3.353,17.461,75.74,82.235,P12a,J
1090.15,91.582,9.739,24.693,1.87,1.87,2.298,126.503,126.503,128.86,4.377,4.459,3.945,3.989,3.989,3.369,3.4,18.111,75.731,82.226,P12a,J
1090.2,91.504,9.731,24.577,1.849,1.849,2.274,129.142,129.142,130.643,4.377,4.459,4.125,3.89,3.89,3.308,3.462,18.447,75.728,82.222,P12a,J
1090.25,91.43,9.736,24.497,1.828,1.828,2.25,131.78,131.78,132.425,4.377,4.459,4.249,3.791,3.791,3.248,3.59,19.131,75.725,82.219,P12a,J
1090.3,91.383,9.765,24.408,1.809,1.809,2.228,133.308,133.308,133.457,4.296,4.459,4.325,3.878,3.878,3.301,3.656,19.484,75.727,82.221,P12a,J
1090.35,91.323,9.813,24.312,1.79,1.79,2.207,134.836,134.836,134.489,4.217,4.459,4.571,3.965,3.965,3.354,3.723,19.484,75.73,82.224,P12a,J
1090.4,91.207,9.868,24.281,1.773,1.773,2.187,136.851,136.851,135.85,4.139,4.377,4.742,4.116,4.116,3.445,3.791,19.484,75.659,82.148,P12a,J
1090.45,91.038,9.898,24.395,1.759,1.759,2.171,139.352,139.352,137.54,4.063,4.377,4.92,4.33,4.33,3.574,3.86,19.131,75.516,81.992,P12a,J
1090.5,90.864,9.872,24.659,1.765,1.765,2.178,141.853,141.853,139.229,3.915,4.296,5.105,4.544,4.544,3.704,3.86,18.785,75.372,81.837,P12a,J
1090.55,90.714,9.789,24.986,1.797,1.797,2.214,145.004,145.004,141.357,3.772,4.217,5.2,4.532,4.532,3.697,3.86,18.785,75.358,81.821,P12a,J
1090.6,90.582,9.67,25.284,1.828,1.828,2.25,148.155,148.155,143.485,3.772,4.217,5.2,4.52,4.52,3.69,3.688,18.785,75.344,81.806,P12a,J
1090.65,90.493,9.549,25.532,1.85,1.85,2.275,151.846,151.846,145.978,3.703,4.217,4.92,4.425,4.425,3.632,3.564,18.136,75.336,81.798,P12a,J
1090.7,90.532,9.489,25.759,1.879,1.879,2.308,156.077,156.077,148.836,3.703,4.139,4.831,4.248,4.248,3.525,3.44,17.459,75.335,81.796,P12a,J
1090.75,90.756,9.555,25.973,1.905,1.905,2.337,160.307,160.307,151.694,3.635,4.063,4.487,4.07,4.07,3.417,3.317,16.529,75.333,81.794,P12a,J
1090.8,91.108,9.732,26.15,1.922,1.922,2.357,164.785,164.785,154.718,3.635,4.063,4.325,3.905,3.905,3.317,3.193,16.23,75.328,81.789,P12a,J
1090.85,91.485,9.897,26.254,1.957,1.957,2.396,169.262,169.262,157.742,3.635,4.063,4.325,3.74,3.74,3.217,3.069,15.647,75.323,81.783,P12a,J
1090.9,91.878,9.942,26.271,1.968,1.968,2.409,172.917,171.943,159.553,3.635,3.988,3.945,3.582,3.582,3.121,2.945,15.647,75.363,81.827,P12a,J
1090.95,92.357,9.903,26.224,1.919,1.919,2.353,175.749,172.828,160.152,3.703,3.988,3.802,3.431,3.431,3.03,2.822,15.647,75.449,81.92,P12a,J
1091.0,92.915,9.898,26.164,1.868,1.868,2.295,178.582,173.714,160.75,3.703,3.915,3.703,3.279,3.279,2.938,2.735,15.647,75.535,82.013,P12a,J
1091.05,93.45,9.971,26.113,1.825,1.825,2.246,179.972,173.714,160.75,3.703,3.843,3.615,3.303,3.303,2.952,2.686,15.647,75.623,82.108,P12a,J
1091.1,93.871,10.055,26.02,1.787,1.787,2.203,181.362,173.714,160.75,3.703,3.843,3.532,3.328,3.328,2.967,2.638,15.647,75.71,82.203,P12a,J
1091.15,94.196,10.079,25.836,1.783,1.783,2.199,182.668,173.714,160.75,3.703,3.843,3.718,3.377,3.377,2.997,2.712,15.82,75.75,82.245,P12a,J
1091.2,94.46,10.047,25.594,1.783,1.783,2.199,183.889,173.714,160.75,3.635,3.772,3.893,3.452,3.452,3.042,2.769,16.104,75.741,82.236,P12a,J
1091.25,94.649,9.997,25.375,1.781,1.781,2.196,185.111,173.714,160.75,3.568,3.703,4.068,3.526,3.526,3.087,2.827,16.389,75.732,82.226,P12a,J
1091.3,94.76,9.954,25.202,1.781,1.781,2.196,185.664,173.714,160.75,3.568,3.703,4.246,3.578,3.578,3.119,2.885,16.674,75.734,82.228,P12a,J
1091.35,94.833,9.919,25.046,1.795,1.795,2.212,186.217,173.714,160.75,3.502,3.703,4.246,3.63,3.63,3.151,2.942,16.834,75.735,82.23,P12a,J
1091.4,94.858,9.883,24.909,1.815,1.815,2.235,186.714,173.714,160.75,3.502,3.703,4.325,3.683,3.683,3.183,3.0,16.834,75.736,82.231,P12a,J
1091.45,94.731,9.83,24.822,1.831,1.831,2.253,187.155,173.714,160.75,3.502,3.703,4.325,3.737,3.737,3.216,3.058,16.834,75.737,82.232,P12a,J
1091.5,94.416,9.756,24.803,1.846,1.846,2.27,187.596,173.714,160.75,3.438,3.703,4.325,3.791,3.791,3.248,3.115,16.529,75.738,82.233,P12a,J
1091.55,94.058,9.69,24.854,1.864,1.864,2.291,187.054,173.714,160.75,3.438,3.772,4.325,3.833,3.833,3.273,3.173,15.938,75.737,82.232,P12a,J
1091.6,93.818,9.677,24.988,1.879,1.879,2.308,186.513,173.714,160.75,3.438,3.772,4.325,3.874,3.874,3.298,3.22,15.936,75.736,82.231,P12a,J
1091.65,93.653,9.739,25.209,1.896,1.896,2.327,185.359,173.714,160.75,3.438,3.772,4.325,3.917,3.917,3.324,3.22,15.936,75.736,82.231,P12a,J
1091.7,93.408,9.855,25.492,1.915,1.915,2.349,183.593,173.714,160.75,3.438,3.772,4.325,3.96,3.96,3.35,3.22,16.529,75.737,82.231,P12a,J
1091.75,93.087,9.985,25.824,1.927,1.927,2.362,181.826,173.713,160.75,3.438,3.772,4.325,4.003,4.003,3.376,3.162,16.834,75.737,82.232,P12b,J
1091.8,92.875,10.098,26.209,1.924,1.924,2.359,172.048,167.181,156.337,3.438,3.772,4.325,3.96,3.96,3.35,3.05,17.781,75.737,82.232,P12b,J
1091.85,92.848,10.179,26.597,1.915,1.915,2.349,162.27,160.648,151.924,3.502,3.843,4.246,3.917,3.917,3.324,2.941,18.111,75.737,82.232,P12b,J
1091.9,92.873,10.235,26.893,1.907,1.907,2.34,155.131,155.131,148.197,3.502,3.843,4.169,3.847,3.847,3.282,2.888,17.792,75.737,82.232,P12b,J
1091.95,92.854,10.271,27.07,1.901,1.901,2.333,150.629,150.629,145.157,3.502,3.843,4.093,3.752,3.752,3.224,2.888,17.459,75.737,82.232,P12b,J
1092.0,92.915,10.288,27.209,1.894,1.894,2.325,146.126,146.126,142.116,3.502,3.843,3.945,3.656,3.656,3.166,2.941,16.653,75.737,82.232,P12b,J
1092.05,93.179,10.296,27.377,1.886,1.886,2.316,138.738,138.738,137.125,3.502,3.843,3.945,3.566,3.566,3.112,2.941,16.46,75.737,82.232,P12b,J
1092.1,93.542,10.314,27.523,1.879,1.879,2.308,131.35,131.35,132.135,3.502,3.915,3.873,3.476,3.476,3.057,2.941,16.23,75.737,82.232,P12b,J
1092.15,93.802,10.339,27.571,1.876,1.876,2.304,123.612,123.612,126.908,3.502,3.915,3.941,3.425,3.425,3.026,2.995,16.23,75.737,82.232,P12b,J
1092.2,93.93,10.367,27.549,1.876,1.876,2.304,115.524,115.524,121.444,3.502,3.915,4.045,3.412,3.412,3.019,2.995,16.529,75.737,82.232,P12b,J
1092.25,94.032,10.442,27.542,1.876,1.876,2.304,107.436,107.436,115.981,3.502,3.988,4.15,3.4,3.4,3.011,2.995,16.834,75.737,82.232,P12b,J
1092.3,94.125,10.604,27.548,1.877,1.877,2.305,106.067,106.067,115.056,3.502,3.988,4.254,3.45,3.45,3.041,2.995,17.145,75.737,82.232,P12b,J
1092.35,94.12,10.751,27.472,1.877,1.877,2.305,104.697,104.697,114.131,3.568,3.988,4.406,3.501,3.501,3.072,2.995,17.783,75.737,82.232,P12b,J
1092.4,93.976,10.671,27.292,1.877,1.877,2.305,103.514,103.514,113.332,3.568,3.988,4.487,3.565,3.565,3.111,2.995,18.445,75.736,82.231,P12b,J
1092.45,93.748,10.297,27.151,1.877,1.877,2.305,102.517,102.517,112.659,3.568,4.063,4.406,3.644,3.644,3.159,2.995,19.131,75.735,82.23,P12b,J
1092.5,93.483,9.832,27.22,1.88,1.88,2.309,101.519,101.519,111.985,3.635,4.063,4.365,3.723,3.723,3.207,2.995,19.308,75.734,82.229,P12b,J
1092.55,93.163,9.537,27.501,1.885,1.885,2.315,100.641,100.641,111.392,3.703,4.063,4.325,3.67,3.67,3.175,2.995,19.484,75.738,82.232,P12b,J
1092.6,92.718,9.448,27.808,1.89,1.89,2.32,99.763,99.763,110.799,3.772,4.063,4.246,3.617,3.617,3.142,3.05,19.844,75.741,82.236,P12b,J
1092.65,92.096,9.416,27.961,1.896,1.896,2.327,98.785,98.785,110.138,3.772,4.063,4.169,3.603,3.603,3.134,3.105,19.484,75.739,82.234,P12b,J
1092.7,91.366,9.341,27.935,1.906,1.906,2.338,97.706,97.706,109.409,3.843,4.139,4.093,3.63,3.63,3.15,3.162,18.785,75.73,82.225,P12b,J
1092.75,90.697,9.261,27.775,1.928,1.928,2.363,96.628,96.628,108.681,3.915,4.139,3.945,3.656,3.656,3.166,3.22,18.785,75.722,82.216,P12b,J
1092.8,90.127,9.233,27.442,1.947,1.947,2.385,96.081,96.081,108.311,3.915,4.139,3.945,3.752,3.752,3.224,3.279,18.785,75.725,82.219,P12b,J
1092.85,89.476,9.242,26.852,1.942,1.942,2.379,95.534,95.534,107.941,3.988,4.139,4.246,3.849,3.849,3.283,3.339,19.844,75.728,82.223,P12b,J
1092.9,88.641,9.244,26.091,1.924,1.924,2.359,94.856,94.856,107.483,3.988,4.139,4.463,3.963,3.963,3.352,3.4,20.582,75.662,82.151,P12b,J
1092.95,87.817,9.225,25.411,1.906,1.906,2.338,94.049,94.049,106.938,4.063,4.217,4.68,4.095,4.095,3.432,3.526,21.744,75.527,82.005,P12b,J
1093.0,87.226,9.204,24.95,1.884,1.884,2.313,93.241,93.241,106.393,4.217,4.217,4.897,4.227,4.227,3.512,3.59,22.967,75.392,81.858,P12b,J
1093.05,86.668,9.194,24.584,1.867,1.867,2.294,92.765,92.765,106.072,4.217,4.296,5.114,4.404,4.404,3.62,3.723,24.705,75.32,81.78,P12b,J
1093.1,85.747,9.188,24.169,1.876,1.876,2.304,92.289,92.289,105.751,4.217,4.377,5.331,4.581,4.581,3.727,3.931,26.1,75.248,81.702,P12b,J
1093.15,84.546,9.181,23.807,1.903,1.903,2.335,91.781,91.781,105.407,4.296,4.459,5.495,4.696,4.696,3.796,4.076,25.165,75.146,81.592,P12b,J
1093.2,83.66,9.175,23.695,1.934,1.934,2.37,91.241,91.241,105.042,4.296,4.459,5.495,4.747,4.747,3.827,4.151,23.387,75.014,81.449,P12b,J
1093.25,83.535,9.174,23.829,1.975,1.975,2.417,90.701,90.701,104.677,4.296,4.542,5.323,4.798,4.798,3.858,4.151,21.348,74.882,81.306,P12b,J
1093.3,83.988,9.166,24.023,2.028,2.028,2.477,91.205,91.205,105.018,4.377,4.627,5.182,4.798,4.798,3.858,4.227,19.135,74.702,81.111,P12b,J
1093.35,84.547,9.135,24.16,2.061,2.061,2.515,91.709,91.709,105.359,4.377,4.627,5.04,4.798,4.798,3.858,4.227,17.783,74.521,80.915,P12b,J
1093.4,85.01,9.093,24.245,2.041,2.041,2.492,92.073,92.073,105.605,4.459,4.714,4.899,4.747,4.747,3.827,4.076,17.783,74.247,80.619,P12b,J
1093.45,85.468,9.067,24.282,1.977,1.977,2.419,92.297,92.297,105.756,4.63,4.802,4.758,4.646,4.646,3.766,4.003,17.145,73.88,80.221,P12b,J
1093.5,85.985,9.066,24.24,1.915,1.915,2.349,92.521,92.521,105.907,4.846,4.892,4.617,4.544,4.544,3.704,3.931,17.461,73.513,79.824,P12b,J
1093.55,86.509,9.075,24.14,1.889,1.889,2.319,92.44,92.44,105.852,5.062,4.984,4.487,4.448,4.448,3.646,3.931,17.783,72.625,78.862,P12b,J
1093.6,87.001,9.076,24.044,1.896,1.896,2.327,92.359,92.359,105.797,5.279,5.077,4.444,4.352,4.352,3.588,3.931,18.111,71.738,77.901,P12b,J
1093.65,87.494,9.071,23.976,1.911,1.911,2.344,92.24,92.24,105.716,5.495,5.11,4.406,4.304,4.304,3.559,3.931,18.445,70.902,76.997,P12b,J
1093.7,88.003,9.07,23.912,1.922,1.922,2.357,92.081,92.081,105.609,5.711,5.175,4.647,4.304,4.304,3.559,3.931,19.133,70.119,76.149,P12b,J
1093.75,88.495,9.074,23.832,1.931,1.931,2.367,91.922,91.922,105.502,5.927,5.676,4.879,4.304,4.304,3.559,3.931,20.437,69.336,75.301,P12b,J
1093.8,88.988,9.076,23.748,1.937,1.937,2.374,91.671,91.671,105.332,6.143,5.782,5.111,4.537,4.537,3.7,4.304,21.74,68.513,74.409,P12b,J
1093.85,89.514,9.065,23.671,1.939,1.939,2.376,91.42,91.42,105.163,6.359,6.001,5.342,4.77,4.77,3.841,4.628,27.757,67.69,73.518,P12b,J
1093.9,90.012,9.04,23.606,1.941,1.941,2.378,90.762,90.762,104.718,6.575,6.114,5.574,5.039,5.039,4.004,4.712,30.209,66.889,72.651,P12b,J
1093.95,90.321,9.012,23.557,1.944,1.944,2.382,89.697,89.697,103.999,6.791,6.174,5.806,5.344,5.344,4.189,4.978,35.58,66.111,71.809,P12b,J
1094.0,90.338,8.994,23.532,1.947,1.947,2.385,88.632,88.632,103.28,7.007,6.345,6.038,5.649,5.649,4.374,5.547,39.413,65.333,70.966,P12b,J
1094.05,90.16,8.99,23.542,1.945,1.945,2.383,87.557,87.557,102.554,7.223,6.585,6.27,5.987,5.987,4.578,5.654,43.247,64.456,70.016,P12b,J
1094.1,89.979,8.985,23.586,1.941,1.941,2.378,86.482,86.482,101.827,7.439,6.834,6.502,6.324,6.324,4.783,5.858,47.098,63.579,69.066,P12b,J
1094.15,89.888,8.957,23.64,1.935,1.935,2.371,85.506,85.506,101.168,7.655,6.962,6.733,6.818,6.818,5.082,6.65,50.931,62.937,68.371,P12b,J
1094.2,89.827,8.897,23.679,1.932,1.932,2.368,84.631,84.631,100.577,7.785,7.499,6.965,7.468,7.468,5.476,6.898,54.216,62.53,67.931,P12b,J
1094.25,89.718,8.82,23.694,1.929,1.929,2.365,83.755,83.755,99.986,8.536,7.639,7.244,8.118,8.118,5.87,7.414,54.216,62.123,67.49,P12b,J
1094.3,89.564,8.745,23.683,1.922,1.922,2.357,82.139,82.139,98.894,9.071,7.736,7.21,8.658,8.658,6.197,7.55,54.216,61.969,67.324,P12b,J
1094.35,89.417,8.678,23.648,1.911,1.911,2.344,80.523,80.523,97.803,9.605,8.077,7.167,9.197,9.197,6.524,7.972,53.232,61.816,67.158,P12b,J
1094.4,89.304,8.61,23.605,1.901,1.901,2.333,79.204,79.204,96.912,10.139,8.7,7.125,9.705,9.705,6.831,8.063,52.27,61.569,66.891,P12b,J
1094.45,89.221,8.545,23.575,1.896,1.896,2.327,78.183,78.183,96.222,10.675,9.198,7.082,10.18,10.18,7.119,8.269,51.386,61.23,66.524,P12b,J
1094.5,89.145,8.495,23.545,1.893,1.893,2.324,77.161,77.161,95.532,11.208,9.642,7.039,10.655,10.655,7.407,9.217,50.396,60.891,66.156,P12b,J
1094.55,89.042,8.459,23.497,1.89,1.89,2.32,75.638,75.638,94.504,11.742,9.908,6.982,11.027,11.027,7.632,9.421,59.387,60.839,66.1,P12b,J
1094.6,88.882,8.424,23.473,1.887,1.887,2.317,74.116,74.116,93.475,12.276,10.475,7.599,11.398,11.398,7.857,9.912,66.577,60.786,66.043,P12b,J
1094.65,88.664,8.391,23.542,1.886,1.886,2.316,72.683,72.683,92.507,12.811,11.075,8.509,11.916,11.916,8.171,11.795,74.948,60.694,65.943,P12b,J
1094.7,88.409,8.382,23.71,1.886,1.886,2.316,71.341,71.341,91.6,13.347,11.712,9.424,12.581,12.581,8.574,12.749,85.631,60.561,65.799,P12b,J
1094.75,88.135,8.408,23.902,1.884,1.884,2.313,69.998,69.998,90.693,13.879,12.613,10.334,13.245,13.245,8.976,13.696,93.806,60.429,65.656,P12b,J
1094.8,87.861,8.451,24.069,1.886,1.886,2.316,68.49,68.49,89.675,14.414,13.583,11.245,14.245,14.245,9.582,14.643,108.545,60.449,65.678,P12b,J
1094.85,87.617,8.489,24.226,1.892,1.892,2.323,66.983,66.983,88.656,14.907,13.84,12.161,15.245,15.245,10.188,15.597,116.813,60.469,65.699,P12b,J
1094.9,87.439,8.512,24.393,1.899,1.899,2.33,65.918,65.918,87.937,15.186,14.099,13.071,16.234,15.949,10.615,16.544,123.381,60.477,65.708,P12b,J
1094.95,87.348,8.525,24.556,1.901,1.901,2.333,65.296,65.296,87.517,16.058,14.633,13.986,17.213,16.357,10.862,17.495,132.75,60.472,65.703,P12b,J
1095.0,87.362,8.527,24.715,1.898,1.898,2.329,64.674,64.674,87.097,16.664,14.907,14.896,18.191,16.765,11.109,18.443,135.215,60.468,65.698,P12b,J
1095.05,87.489,8.514,24.895,1.893,1.893,2.324,64.88,64.88,87.236,17.292,15.186,15.807,18.889,16.765,11.109,19.39,137.682,60.465,65.695,P12b,J
1095.1,87.709,8.485,25.078,1.889,1.889,2.319,65.086,65.086,87.375,17.618,15.761,16.293,19.588,16.765,11.109,20.341,145.451,60.462,65.692,P12b,J
1095.15,87.966,8.449,25.18,1.887,1.887,2.317,65.407,65.407,87.592,17.949,16.357,16.596,20.431,16.765,11.109,20.84,150.855,60.466,65.696,P12b,J
1095.2,88.217,8.419,25.144,1.885,1.885,2.315,65.844,65.844,87.887,18.628,16.664,16.596,21.42,16.765,11.109,21.61,153.631,60.475,65.706,P12b,J
1095.25,88.472,8.409,25.017,1.881,1.881,2.31,66.28,66.28,88.182,18.628,16.664,16.596,22.408,16.765,11.109,22.005,148.948,60.485,65.717,P12b,J
1095.3,88.782,8.414,24.884,1.878,1.878,2.307,67.518,67.518,89.018,19.331,16.357,16.596,22.655,16.765,11.109,22.815,145.489,60.489,65.721,P12b,J
1095.35,89.17,8.415,24.778,1.876,1.876,2.304,68.755,68.755,89.853,19.333,16.357,16.596,22.902,16.765,11.109,22.817,140.223,60.492,65.724,P12b,J
1095.4,89.585,8.402,24.676,1.875,1.875,2.303,70.158,70.158,90.801,19.333,16.056,16.596,23.153,16.765,11.109,22.817,137.688,60.645,65.89,P12b,J
1095.45,89.928,8.384,24.562,1.873,1.873,2.301,71.727,71.727,91.86,19.333,16.056,16.596,23.406,16.765,11.109,22.817,132.738,60.946,66.216,P12b,J
1095.5,90.157,8.371,24.444,1.864,1.864,2.291,73.295,73.295,92.92,18.977,15.761,16.596,23.66,16.765,11.109,22.817,130.34,61.248,66.543,P12b,J
1095.55,90.335,8.358,24.332,1.85,1.85,2.275,74.793,74.793,93.932,18.628,15.471,16.596,23.575,16.765,11.109,22.817,125.671,61.559,66.879,P12b,J
1095.6,90.539,8.34,24.221,1.84,1.84,2.263,76.291,76.291,94.944,17.949,15.186,16.596,23.49,16.765,11.109,22.815,121.149,61.87,67.216,P12b,J
1095.65,90.748,8.328,24.111,1.84,1.84,2.263,77.597,77.597,95.826,17.294,14.907,16.596,23.08,16.765,11.109,21.61,116.809,62.184,67.556,P12b,J
1095.7,90.883,8.334,24.0,1.847,1.847,2.271,78.712,78.712,96.579,16.662,14.097,16.596,22.345,16.765,11.109,20.154,109.459,62.502,67.901,P12b,J
1095.75,90.935,8.357,23.884,1.854,1.854,2.279,79.826,79.826,97.332,16.056,13.585,16.596,21.61,16.765,11.109,19.099,101.987,62.82,68.245,P12b,J
